"budget","revenue","vote_average","runtime","popularity"
10000000,6110000,5.1,90,14.038512
0,0,6.8,97,9.177896
6000000,32438988,4.4,90,35.350303
10000000,0,5.3,95,12.067921
10000000,9636289,6.3,101,30.863082
0,6861102,5.9,87,10.254807
20000000,23875127,8.2,119,73.567232
0,6842058,5.9,94,16.361743
10000000,0,5.5,74,1.374409
18000000,9495408,7.3,131,6.18869
10000000,0,7.7,112,15.280261
0,0,5.5,96,0.753481
9500000,7800000,6.4,88,14.105392
10000000,3.3e+07,6.2,100,14.905357
10000000,2154696,3.8,79,0.518056
9000000,21571189,6.5,121,12.172131
0,0,4.1,85,3.084874
10000000,7177143,6.9,126,17.078656
10000000,10835752,6.6,107,16.318608
10000000,4417580,6.1,83,10.409155
0,0,6.9,120,5.355763
0,0,5.4,112,4.725357
11500000,3275585,5.7,100,4.850402
10000000,3193102,6.6,89,8.902102
6500000,98410061,7.2,112,28.223163
10000000,5164404,6.4,140,3.007816
0,0,6.8,92,1.610132
0,0,7.3,120,8.326131
10000000,0,4.4,97,3.919057
0,0,6.3,135,2.23411
10000000,40055439,4.8,95,19.865989
14000000,439564,6,118,0.310513
10000000,7587485,5.8,97,19.263477
10000000,1759252,7,98,4.123533
0,0,6.4,98,6.948401
10000000,1631839,5.4,101,3.988432
0,0,6.8,132,5.099923
20000000,1969193,6.4,105,19.494703
0,0,5.5,154,3.759988
10000000,0,6.2,87,4.176066
10000000,3665069,6.5,102,16.436178
10000000,7022728,6.1,96,14.979375
0,0,6.8,104,8.045488
0,0,4.9,93,8.312153
10000000,21786738,6,111,10.733761
0,0,6.3,119,0.111313
10000000,598645,4.8,89,4.570043
5000000,1296184,5.6,106,6.265659
0,42776760,6.6,113,17.54768
10000000,0,5.5,93,3.412162
0,0,6.4,105,0.627964
0,0,6.5,103,5.75555
0,0,5.3,100,1.031142
7700000,1072602,5.9,123,7.554799
10000000,0,6.3,111,2.85283
0,0,6.4,86,1.769593
10000000,295750,6.5,99,9.805551
0,0,6.4,96,12.898984
10000000,0,6,82,2.803642
0,42145,6.4,110,6.085879
0,126247,4.1,83,11.946898
0,0,6,0,0.397341
10000000,0,5.8,125,0.072085
10000000,0,6.2,104,2.849895
10000000,45779,3,86,0.666218
0,0,4.8,90,1.388136
3200000,0,5.4,90,2.631688
0,0,4.7,90,10.955567
0,140987,5.8,94,0.122874
10000000,17472,5.1,111,5.145655
10000000,9069,7,85,1.728816
10000000,0,3.9,93,3.064563
14100000,0,5.7,107,9.318033
0,0,5.4,94,7.245108
0,0,6.4,91,9.085482
0,0,5.6,99,6.814247
10000000,0,4.3,91,2.873796
0,0,6.1,117,4.481897
0,0,6.5,85,1.413934
10000000,0,6.4,106,2.574014
10,11,6.9,85,1.617943
0,0,4.3,99,1.259968
10000000,0,4,90,5.099472
0,0,6.4,116,2.131524
0,0,5,85,0.304566
10000000,0,7.1,130,11.847324
10,1e+07,4.9,99,10.013629
10000000,0,6.7,89,3.753703
9500000,17164377,6.4,107,19.978021
9600000,4386236,6,144,3.588529
11000000,59827328,6.4,98,9.337388
10000000,0,4.3,94,11.431434
9500000,111584787,6.5,117,28.675891
10,0,6.1,102,9.70276
8900000,19839492,7.5,127,17.151293
10500000,14144000,4.5,98,11.225044
9500000,0,4.9,87,5.346205
9400000,6e+07,7,163,14.562991
12899867,85582407,7.3,121,19.747809
9300000,0,6.2,90,12.928269
10000000,0,6.2,89,3.193777
0,0,6.9,104,5.107235
10000000,0,5.1,94,10.073144
0,0,6,131,4.807549
7400000,21817298,7,136,36.173598
0,0,7.1,92,5.499412
0,0,7.3,176,5.900535
11000000,104931801,7.9,117,94.184658
85000,30859000,7.2,83,29.262427
10000000,2995811,6.3,106,17.611971
9000000,83304330,7.4,181,7.623979
5500000,141195658,6.5,130,31.036
10000000,0,5.7,93,10.424596
7000000,8220215,7,110,7.720692
9000000,41590886,6.9,118,6.717994
9000000,34573780,6.8,120,3.951041
9000000,44196684,6.3,87,27.600843
9000000,24538513,7.3,123,14.098952
9000000,108782847,6.6,104,82.975841
9000000,0,4.9,91,3.269459
9000000,23936908,6.6,88,18.514292
9000000,0,6.7,126,7.029126
26000000,28780255,6.5,118,11.233081
40600000,90400000,7.1,116,34.022209
9000000,21510851,4.8,84,4.134327
0,0,5.8,85,6.904734
9000000,0,7.4,137,4.641006
0,0,6.8,114,5.663889
0,6126237,6.3,80,1.118511
8500000,19125401,6.4,119,8.775844
9000000,4777465,6.5,97,2.062087
9000000,4350774,6,79,8.738737
0,0,6.8,114,4.976268
9000000,0,5.7,91,3.810697
9000000,2955039,6,97,2.365328
9000000,0,5.5,103,5.2545
0,0,6.1,92,5.293363
0,1053788,6.9,119,10.932711
0,0,7.2,156,9.05029
9000000,18663238,6.8,84,9.933926
0,0,5.1,185,0.843067
9000000,0,6,120,8.218383
6000000,14348529,5.8,98,5.119593
9000000,0,7,128,2.872281
9000000,771499,4.8,130,0.717811
5000000,140666,6.1,86,1.458884
6500000,0,6.8,130,7.028946
9000000,1046166,4.5,97,2.009597
0,0,7,102,7.247023
0,0,5.6,105,2.351706
9000000,0,5.8,103,4.799022
5000000,328203506,6.3,97,16.072466
0,0,5.2,76,3.891186
8800000,0,5.9,90,3.789485
7347125,0,7.3,122,3.949796
0,20374201,7.9,127,14.038703
86000000,14373825,6.3,84,18.172736
0,0,8,69,1.881466
9000000,0,5.6,96,6.677926
8500000,32222567,6.8,97,24.750909
7000000,39462438,6.8,112,17.697042
9250000,29174648,6.8,125,7.000949
8500000,22456509,5.6,96,11.436405
9000000,2500000,5.7,98,14.171759
0,0,6.1,92,0.702971
0,0,6.7,99,13.476596
12000000,20138836,6.8,122,3.604863
8500000,43528634,6.8,100,40.28709
22000000,5271666,3.4,104,3.809131
0,0,5.6,101,11.708343
8000000,0,6.6,135,2.60632
8500000,4440055,6.8,119,9.230073
12000000,42345360,7.7,145,14.719886
9000000,6108720,6.6,106,28.540614
8000000,1997807,7,126,0.034259
0,0,6.6,128,1.840511
6500000,22889018,7.1,124,6.787967
7700000,4.6e+07,7.2,159,3.353176
8250000,3e+07,7,171,7.973109
0,188126,6.7,98,5.897479
10000000,0,4.3,122,1.465762
8000000,213928762,8.3,154,121.463076
0,76657000,7,97,10.639916
8500000,38697217,7.6,117,89.095538
8500000,5001655,5.1,104,2.62082
8200000,286214286,7.4,174,37.960289
8000000,69821334,6.1,111,21.735068
8000000,100523181,7.5,102,14.793177
8000000,52287414,7.8,89,51.109279
5000000,82719885,7.1,113,45.490374
0,0,4.8,95,3.804597
8000000,4.3e+07,7.2,111,26.356697
8000000,27362712,7,109,3.501158
0,0,5.7,108,2.088251
8000000,39187783,7,100,33.372828
0,0,5.3,85,8.864368
8000000,26049082,6.1,94,37.821106
0,0,5.6,89,4.293706
0,0,7.5,80,3.467923
8000000,0,7.2,111,10.19377
6500000,81974493,6.5,142,25.289665
14000000,18090181,6.4,112,14.730796
8000000,22593409,5.8,91,4.482714
8000000,18948425,6.7,112,4.932893
8000000,17460020,6.4,82,7.894489
8000000,29010817,5.2,97,13.987772
7000000,34266564,7.3,102,45.310443
8000000,16856124,6.1,93,9.799177
8000000,12671300,6.5,116,5.069095
8000000,10629321,5.9,118,13.517017
0,0,5.7,114,1.353971
0,25288872,6.6,93,14.969093
8000000,74952305,6.7,92,45.395839
0,8880705,3.9,110,0.269661
8000000,8279017,6.6,92,5.93923
8000000,10130000,5.7,104,11.837067
8000000,0,4.6,97,2.149469
0,0,4.9,89,1.569449
8000000,0,5.5,92,3.535789
0,25966555,6.9,140,5.897391
8000000,5659286,7,90,21.024346
8000000,18124262,7,129,7.235794
8000000,0,6.9,111,8.204829
8000000,2275557,5.7,79,8.403859
0,0,6.3,104,4.221313
8000000,6491240,6.9,101,13.143045
7200000,0,6.6,113,6.138802
0,92,6.9,92,1.939054
8000000,589304,6.7,106,8.717235
0,0,4.3,98,0.289433
0,0,7.3,75,10.621353
8000000,63464861,7.3,104,35.735689
8000000,852872,5.9,112,7.433574
8000000,458232,5.8,99,4.090382
0,0,4.9,180,0.812776
0,0,5.9,109,6.335881
0,0,7,111,1.278092
8000000,426224,6.6,91,5.244518
0,0,5.2,99,1.265683
8000000,3453043,6.4,98,10.791954
8000000,0,5.6,95,9.782433
0,0,6.9,142,4.409263
8000000,143451,6.3,107,3.942464
0,0,5.6,105,2.597665
8000000,53086,5.1,112,6.500835
8000000,553171,7.8,124,39.338097
22000000,413454,5.8,97,12.893219
8000000,2019009,6.1,124,0.983484
0,0,4.6,96,2.214925
0,0,4.3,114,1.86453
0,2455831,7,93,9.100352
8000000,0,7,104,7.828459
7800000,22441323,6.4,102,11.000654
0,0,5.4,90,5.0005
0,882290,5.9,100,6.41678
8000000,0,4.1,106,2.101718
7500000,145793296,7,99,19.585801
0,0,6.6,114,4.105363
7500000,32392047,6.5,91,17.318839
7700000,0,6.6,110,3.363973
6500000,24793509,7.1,92,29.01153
10200000,35619521,5.6,93,20.745052
7500000,26096852,6.8,100,16.990308
10284523,11588205,5.7,104,4.820166
7500000,0,5.8,109,2.226412
6500000,12633747,6.8,105,8.526635
7500000,4245870,4.5,102,1.369528
0,0,4,97,1.82184
7500000,3347647,6.1,110,0.571663
8000000,10848783,5.7,92,14.652342
0,0,5.2,112,1.71729
0,0,7,103,0.024186
7500000,0,6.2,92,8.859657
7500000,0,5.8,101,0.086731
8000000,5634828,6.2,113,7.802245
12500000,0,6.4,95,1.589693
0,0,6,156,0.553752
7300000,0,7.7,95,24.281951
0,0,5.6,92,9.983004
7500000,1.9e+07,7.5,107,25.281197
7000000,1333124,6.4,117,38.150787
7300000,10329747,6.7,103,16.829837
0,2400000,4.4,100,1.288173
7500000,231411584,7,96,19.782725
7500000,0,5.5,104,4.943588
7200000,116019547,6.3,120,34.634181
6000000,245066411,8.4,175,143.659698
4000000,92921203,6.1,95,18.422323
7500000,60722734,7.2,95,45.610993
7000000,116700000,7.1,121,17.681707
7000000,167221571,6.1,110,35.897151
0,0,4.9,86,11.199544
7000000,161777836,6.4,121,30.465138
7000000,0,6.5,95,5.675535
0,55447968,6.7,112,29.173266
6600000,37710610,6,112,4.492455
7000000,54600000,6.8,93,17.717681
7000000,49084830,6.8,114,17.434862
7000000,25405445,6.8,104,25.511217
9000000,2.5e+07,6.6,119,12.268143
7000000,97572000,6.3,125,30.214716
7000000,20256975,4.9,96,6.872784
0,0,6.8,99,23.413188
0,21268532,7.5,46,1.830306
7000000,36433975,4.4,89,14.741589
7000000,14702438,6.3,92,5.500324
0,0,6.6,107,16.754452
700000,17986781,7.2,103,29.761163
7000000,14011454,6.2,97,2.772178
7000000,16829545,6,89,19.301432
0,0,4,90,0.000372
7000000,31430334,6.6,105,23.612409
7500000,0,6.5,103,6.557643
7000000,0,5.8,103,9.887662
7000000,14618727,7,116,8.079046
7000000,0,7.3,101,21.626288
7000000,8373585,7,164,14.672151
7000000,7292175,5.6,96,2.627232
7000000,0,6.5,111,12.150871
0,0,6.8,94,2.128211
0,0,3.8,93,2.881239
7,5,5.7,90,4.857028
7000000,4720371,6.7,113,2.206097
7000000,29385320,7.4,192,3.721858
7000000,0,6.4,99,5.091253
7000000,0,6.1,91,15.212569
0,0,6.4,96,0.838938
7000000,2062066,6.1,104,7.051521
7000000,0,6.2,90,11.400229
7000000,6038942,7.4,112,21.276864
0,0,5.8,100,1.799504
7000000,0,5,102,2.932784
7000000,1246141,4.5,100,2.550045
7000000,0,6.7,125,5.517597
0,0,6.2,107,3.829937
0,0,7.1,107,8.893676
8000000,0,6,98,9.590373
7000000,1429299,5.7,106,7.155519
0,0,2.7,95,0.587276
7000000,382946,6.7,106,13.635828
0,523511,5.8,93,10.416332
3500000,0,6.2,103,5.038953
7000000,0,7.7,96,1.498245
7000000,573335,7.1,103,8.184588
7000000,453079,5.9,108,2.26778
7000000,1310673,6.7,170,3.120016
7000000,46488,6,108,8.207425
0,0,6.3,120,2.356244
6000000,30471,7.2,108,34.917447
0,0,5.8,92,0.542814
7000000,0,5,84,5.060656
7000000,12400000,5.1,76,5.33861
0,0,6.5,53,1.874783
0,41410568,7,115,14.574995
7000000,8900000,6.9,97,8.591387
6900000,7993039,7.4,102,26.181753
0,7e+06,6.1,104,21.01755
0,0,6.8,96,3.139294
7000000,0,5.8,94,6.665164
0,0,6.3,125,2.832628
0,0,6.7,108,3.528643
6800000,0,6.1,101,4.665309
6900000,44287131,5.6,101,25.613197
6800000,7103838,7.9,130,21.285206
0,0,5.8,125,4.240495
0,0,5.1,88,3.810943
4000000,0,7.8,115,23.604936
6500000,255273813,5.6,99,60.225219
7,7,5.2,82,0.050456
6500000,57504069,7.4,112,17.705671
6500000,54215416,6.8,108,6.847099
0,0,6.3,107,8.067702
6500000,31899000,6.8,105,11.208769
6500000,0,6.2,108,2.163683
6500000,28451622,7,98,11.142389
6500000,13368437,5.1,88,11.885221
6500000,12376563,7,131,12.524953
0,10,4.1,91,1.537859
0,0,7,140,3.481517
6500000,17693675,7,100,40.688426
6500000,11850214,7,105,24.0034
6500000,2025032,8,100,2.639106
6500000,2401510,6.5,116,16.574756
6500000,1548955,6.8,96,5.483531
0,0,7,113,1.068819
6500000,1521261,7.1,113,8.432401
6500000,0,6,102,2.074295
0,8159508,7.5,121,11.357474
6400000,78371200,7.3,108,74.234793
4800000,79384880,7.4,121,11.086001
10000000,0,7.2,97,13.409125
4000000,14237000,7.3,91,14.961629
6000000,2122561,6.8,94,16.139771
6000000,181813770,7.2,110,67.608041
6000000,138530565,7.5,120,49.802914
6000000,119114517,6.8,122,16.20985
6000000,102308889,7.4,110,24.499996
6000000,102272727,7.4,139,59.961523
6000000,0,7.4,124,12.541983
6000000,43656822,7,152,23.431117
6000000,39846344,6.6,98,15.929648
0,0,6.5,106,3.029944
6000000,25059640,7.1,106,5.537646
6000000,23341568,8.1,106,64.025031
8000000,22168359,5.5,89,12.654051
5000000,38275483,5.9,92,35.108498
6000000,44703995,7.3,109,40.196514
6000000,20400000,6.2,144,7.60445
0,0,6.7,90,10.982255
6000000,50244700,6.9,99,24.351305
0,0,6.2,121,3.159574
6000000,18197398,4.4,89,12.601677
12716953,18814720,6.3,113,7.077505
6000000,18750246,6.6,91,4.053017
0,0,5.9,104,6.379933
6000000,5.8e+07,6.5,99,15.639016
6000000,1.2e+07,5.4,98,3.89204
6000000,48027970,7.4,121,26.286954
5000000,11642254,5.2,96,8.008844
5000000,9206470,6.5,100,12.68514
6000000,7518876,8,42,0.041651
0,0,6.6,122,8.483531
6000000,6852450,6.1,101,3.561198
6000000,13231461,6.4,96,14.988746
0,0,5.5,84,5.754416
6000000,6670712,6.9,104,6.497285
6000000,19560274,6.8,96,19.411141
7000000,6230276,4.8,94,7.034618
6000000,10409377,7.1,97,26.218912
0,0,6.6,97,4.647547
0,0,5.4,89,9.371534
5500000,5483299,6.4,120,15.015271
6000000,4398989,5.5,95,5.696491
0,0,7.4,95,4.25422
6000000,3283371,6.9,99,5.411243
0,0,6.2,96,1.273773
6000000,2944752,6.6,94,6.27257
6000000,2025238,6,95,4.148253
0,0,5.7,84,1.369649
6244087,638641,7.6,145,14.970654
6000000,2899975,6.2,99,7.161051
6000000,0,6.6,110,12.434688
0,0,7.2,97,2.507912
6000000,869325,4.6,107,1.478505
6000000,399611,4.7,97,0.215464
0,0,5.7,104,1.229667
6000000,0,6.2,99,6.903186
134005,1332231,5.3,104,2.260315
6000000,0,5.9,97,3.427061
0,0,6.5,107,0.669169
0,0,6.3,117,6.077735
6000000,69497,4.7,85,2.404626
0,25,8,152,0.475748
6000000,0,6.8,86,15.048067
0,0,5.4,103,1.734764
0,0,5.4,87,1.496454
12000000,66351,5.6,95,10.19041
6000000,0,6.3,101,12.099486
6000000,0,5.2,90,4.957014
0,0,7.6,240,2.135689
5952000,2120439,7.1,87,18.119265
5300000,3897799,7,122,13.034602
6000000,32251,5.5,86,6.349218
4000000,530048,6.8,103,5.013575
0,0,4.9,90,4.448353
5800000,6800000,7.2,133,4.49029
0,0,5.5,91,2.204138
6000000,27165581,6.8,108,11.81832
0,0,10,99,0.356495
3500159,76578641,6.2,112,22.054546
0,0,6,141,4.245123
5800000,7e+06,4.2,95,3.201886
0,126,4.7,139,0.114342
5600000,18469680,6.4,85,22.341462
0,531826,3.9,105,0.305922
5500000,159616327,7.9,129,28.500913
5500000,58972904,6.8,123,10.439971
0,0,6.4,116,3.784535
0,0,7.3,105,10.396305
6000000,0,5.9,90,33.296684
5500000,15700000,7.4,105,19.127239
7000000,0,7.1,111,14.072941
0,0,6.2,91,2.714043
5500000,4865000,3.3,95,2.141143
0,0,7.5,96,20.982455
4361898,3031801,5.6,92,2.080741
5000000,2466444,6.2,104,7.79068
6500000,37295445,7.6,120,15.580335
0,0,4.8,99,5.336243
3850000,0,6.8,93,10.787322
0,792,7.1,97,32.476098
5500000,0,5.4,100,3.21392
2200000,11502151,7.2,157,5.206967
0,0,6.2,90,1.5846
8000000,0,5.6,96,3.653305
0,0,4.9,96,3.865122
0,0,7.3,90,1.391958
0,15699707,7.1,100,20.821846
0,0,6,94,9.451228
0,0,7.3,95,1.688495
5500000,5e+06,5.9,120,5.033065
5100000,0,7.2,103,5.934016
0,0,5.4,130,0.075817
5000000,0,6.5,106,48.375848
4000000,152925093,6.3,92,42.187986
15000000,108286421,6.8,103,53.698683
5000000,64282312,6.1,87,14.752587
4900000,44107032,6.3,81,48.170508
5000000,205703818,5.9,83,29.15813
5000000,103590271,4.9,89,56.30466
5000000,44793222,6.5,96,17.304055
5500000,99067206,7.5,115,9.59729
5000000,142817992,5.2,95,20.326337
4100000,3.6e+07,6.4,135,4.028875
5000000,41833347,6.7,113,6.470766
11000000,34872033,5.1,89,16.856231
8000000,60378584,7,110,19.683187
5000000,28200000,6.8,127,9.358197
5000000,86362372,5.2,84,19.984477
5000000,26010864,7.9,124,30.271066
5000000,55198285,7.9,117,59.454473
3300000,64110728,5.1,83,20.304235
9000000,39723096,8.1,113,60.715151
5000000,44030246,6.3,104,35.871248
5000000,26888376,6.9,97,18.077963
5000000,1.1e+08,7.4,110,20.428237
4600000,23198652,7.1,103,32.14444
0,0,4.7,94,3.673566
3500000,20659423,6.8,104,3.656491
0,0,5.4,77,1.88484
5000000,0,6.1,134,4.227807
0,0,6.5,129,3.102862
10000000,17273593,5.9,90,15.688439
5000000,24804129,7.1,134,22.9951
0,0,6.4,104,5.769822
5000000,40100000,6.1,93,26.510558
0,0,5.4,105,7.544515
0,0,6.1,109,1.126941
5000000,43884652,7.5,99,35.307577
5000000,1.5e+07,6,139,4.079111
5000000,19905359,6.4,99,7.058868
5000000,1.4e+07,4.8,100,12.904615
5000000,368744044,6.2,95,18.115566
5000000,31724284,5,94,62.554173
5000000,15116634,5,88,9.483717
5000000,33616692,7.3,106,16.890285
4000000,30039392,7.5,99,49.12486
0,0,4.3,82,8.309894
5000000,13269963,6.9,135,5.960149
5000000,17768757,5.9,88,9.302349
5000000,0,5.8,89,8.190888
0,0,6.9,110,5.87193
5000000,12232628,5.5,107,8.452666
5000000,25562924,5,86,17.028252
5000000,16174377,6.5,102,19.336367
5000000,54418872,6.7,103,38.006982
0,14056528,6,118,6.377523
5000000,12200000,5.4,139,0.835617
20000000,21164799,4.3,92,14.947588
0,0,6.3,99,5.1299
4,25,6.2,89,1.199451
0,0,5.2,96,3.810827
5500000,0,6.2,82,3.7387
0,0,6.3,92,9.85123
8000000,3432342,6.7,99,3.03091
0,0,6.6,106,3.199904
5000000,0,4.9,90,2.739307
5000000,7230000,6.4,118,5.348446
5000000,0,6.7,97,4.070044
0,6538177,6.6,94,9.974681
5000000,0,6.5,91,6.308298
5000000,5321508,8.1,175,49.333137
5000000,5476060,6.3,94,4.149628
5000000,9760104,7.6,97,46.114184
0,0,5.2,90,3.562563
5000000,4074023,5.9,41,4.498368
5000000,3263585,6.8,112,7.673124
4000000,41424067,6.5,120,4.992475
5000000,4040588,6.6,110,6.174435
0,0,4.6,87,0.805312
5000000,3049135,7,99,8.753409
5000000,4842699,5.4,121,3.943706
5000000,2614773,6,97,9.169411
5000000,1980338,6,116,2.732031
5000000,8203235,7.3,101,35.252056
5000000,0,5.7,103,6.063868
5000000,2450846,6.6,112,21.343093
5000000,5129058,6.9,91,10.095184
5000000,742898,5.9,98,4.129165
5000000,3220371,6.7,95,30.001024
5000000,0,5.8,88,6.759235
5000000,846704,3.9,99,1.731035
7000000,560069,6.8,91,11.700578
6000000,0,5.6,97,2.388683
0,0,6,136,0.080704
0,0,6.6,117,0.888986
0,0,6.5,94,0.679351
5000000,5476793,7.3,89,19.940245
0,0,6.2,92,1.286991
0,0,6.6,128,0.042442
0,0,5.5,90,1.116206
5000000,0,4.7,95,3.05434
5000000,98450062,6,94,38.94708
5000000,782102,6.2,90,3.792015
0,0,3.8,95,0.219799
5000000,0,4.2,91,7.794
5000000,0,7,107,9.136965
0,0,6.3,92,8.39685
0,0,5.8,87,7.864905
0,0,3.2,80,1.963219
0,0,7,95,1.546169
5000000,0,7.4,105,10.619574
5000000,0,3,67,0.999655
0,0,6.1,95,1.985243
0,0,5,89,0.102003
15000000,0,4.5,94,10.48009
0,0,4.1,109,1.136568
5000000,0,6.4,123,11.095219
0,0,0,0,0.40703
0,0,0,88,0.028756
5000000,0,4.7,88,8.618793
0,0,3.5,97,2.394613
0,0,7,120,2.387463
5000000,17872796,7.1,99,5.461487
1000000,24475416,7.4,135,14.805264
4798235,209696,6.3,107,25.30216
4800000,80578934,5.7,94,38.83192
0,0,6.2,94,3.500741
5000000,3099314,7.1,120,19.807295
0,0,6.3,112,1.435742
0,0,6.3,98,7.667888
5000000,0,5.5,81,8.496364
4700000,8025872,5.9,101,9.617777
4638783,1.1e+07,7.2,106,4.495256
4800000,10337387,5.6,90,35.754865
0,0,4.8,80,0.20323
4,0,4.6,83,0.28076
0,0,7,105,3.11319
0,0,1,89,0.137535
4600000,0,7.3,100,6.368933
4700000,0,5.6,92,0.217538
4600000,0,5.7,97,3.531877
0,0,5.9,103,0.706355
4500000,146198896,6.5,96,15.002502
4500000,58853106,5.8,104,22.585384
6000000,254700832,6.6,117,29.834065
4500000,27092880,7,90,20.403344
4500000,10400000,6.9,116,5.224593
15000000,13060843,7.2,135,30.196039
4500000,7011317,6.9,108,15.359952
4500000,7390108,7.9,102,11.573034
0,0,6.2,96,1.847822
0,0,6.8,115,0.425551
4500000,0,7,123,3.819796
5000000,10429707,5.5,98,10.274542
6000000,1270522,7.7,113,61.210016
0,0,6.1,105,0.177356
4500000,0,7.7,122,0.011697
2000000,0,6.6,101,6.249262
4500000,744816,6.3,97,3.108881
0,23803308,7.4,115,17.074843
0,0,6.2,120,0.774442
0,0,6,99,8.816995
4500000,0,7,110,8.48639
0,623528,6.6,98,5.223096
0,0,7.7,109,7.759215
4500000,3606395,5.4,104,14.570359
0,0,5.3,134,0.371337
3000000,108981275,8.2,133,127.525581
4400000,0,6.9,85,3.898737
0,0,6.7,86,7.315935
4500000,3.2e+07,7.3,126,2.551559
0,0,8.2,199,8.772574
0,0,5.5,103,6.988357
3730500,6294161,5.7,112,6.938854
5000000,0,7,89,11.21273
0,0,6.5,124,7.217328
8000000,41400000,7.1,101,12.439495
3250000,0,6.6,133,2.126139
0,0,5.9,120,10.142218
4200000,0,6.1,98,16.536374
0,0,6.9,93,0.933891
4200000,3.2e+07,6.3,114,12.540624
3705538,62548947,6.9,112,8.839651
4000000,125728258,6.1,94,12.891276
4000000,0,4.6,90,10.789912
114000,3e+07,7.5,96,25.666029
4000000,119723856,7.3,102,45.66662
4000000,38251425,7.8,93,35.892034
4000000,3.6e+07,6.6,152,8.988455
4000000,44909486,6.5,111,14.042041
4000000,187112,5.2,95,40.016306
3600000,49800000,7.1,112,22.030517
4500000,0,4.8,86,2.503612
4000000,0,6.9,105,4.117968
4000000,52425855,4.1,91,24.161735
4000000,14400000,6.4,105,1.379354
3500000,34705850,6.5,106,15.338211
4000000,13008928,7.1,94,29.852608
4000000,11744471,7.8,172,35.061467
0,1e+07,5.8,109,7.288352
5000000,15179302,4.4,88,10.605752
4000000,44349000,7.5,164,43.40352
4000000,31584901,6.4,96,17.229537
7000000,10229331,5.3,93,2.453459
6000000,9e+06,5.9,82,1.433692
32000000,0,6.7,101,9.976428
4000000,8200000,6.8,124,2.930058
0,0,5.5,91,7.173059
0,0,4.8,82,1.735462
0,4.4e+07,7.1,105,29.071955
0,0,5.4,87,18.428909
4000000,0,6.3,110,11.387335
4000000,6e+06,6.1,143,5.975604
4000000,4630045,5.5,84,4.59841
4000000,4300000,6.5,98,22.87623
4000000,9304609,6.7,104,19.107285
0,0,3.3,96,0.456485
4000000,3468572,6.7,110,4.541908
0,0,7.3,84,4.348416
0,0,5.4,94,3.347885
4000000,2426851,6.2,90,6.091951
0,1919197,6.1,96,4.757625
4000000,1104682,5.9,88,12.062371
4000000,866999,6.6,101,7.758188
4000000,0,8,102,12.781973
0,0,5.1,87,1.631993
0,1406224,6.5,83,12.690224
0,0,5.5,103,8.516229
0,0,6.5,99,5.90259
4000000,0,5.2,106,2.866934
0,641100,6.9,115,9.140936
4000000,2365467,6.5,118,22.987897
3000000,302204,7,109,1.204941
1300000,354704,6.7,102,7.605291
1500000,0,6,95,2.855963
0,0,5.8,87,0.502396
4000000,0,8.1,119,1.771584
9500000,120000,6.6,104,21.230737
0,0,6,103,0.068246
0,0,4.5,93,0.541652
16000000,318982,6.1,100,18.790221
4000000,0,4.2,100,0.409089
4000000,146402,7.1,113,3.663108
650000,33245,6.2,98,12.496261
0,0,6.7,92,0.596889
0,0,6.4,106,2.611364
4000000,355688,6.2,119,3.238466
4000000,25345000,6.2,99,8.30723
0,0,5.8,90,3.408955
0,4037782,7.3,120,1.876621
0,0,7.1,142,1.807571
0,0,5.2,93,6.783053
3950000,8e+06,6.1,127,8.484123
4000000,0,5.7,103,0.936232
4000000,0,4.5,93,12.822534
0,0,6.6,84,4.989985
4000000,0,4.1,78,1.390659
4000000,0,5.2,0,1.923514
0,0,4.4,113,4.118612
3900000,28350000,7.5,120,9.541688
3800000,23689877,7.7,121,17.234745
4000000,400176459,7.7,238,48.98255
0,0,6.5,98,1.972668
3800000,14873,6.2,123,3.490215
3768785,8e+06,7.3,107,1.726175
967686,4270000,7,101,20.544999
0,0,6.7,115,0.389471
3500000,44462,6.5,101,8.45342
3700000,2956000,6.6,102,0.90522
3800000,0,6,95,2.201678
4000000,13401952,6.6,109,3.771652
3600000,44785053,7.4,113,21.119209
3500000,257850122,6.8,91,17.002623
3500000,83453539,7.1,88,46.116885
5000000,0,5.3,88,1.398981
3500000,28215918,7,91,25.5748
3500000,27900000,7.2,97,3.418871
3500000,1.4e+07,5.9,92,10.729884
3716946,5e+06,6.9,121,2.676535
3500000,13007551,7.4,134,7.821438
3500000,12800000,7.4,149,3.281509
3500000,1.2e+07,6.2,121,2.938973
3500000,12600000,7.1,116,10.219942
3500000,40423945,6.3,92,50.319662
0,0,5.4,93,0.593068
3500000,9482579,5.7,96,8.406025
10000000,6451628,6.8,105,5.588652
2000000,33965843,7.8,129,25.894065
0,0,4.8,94,3.280081
3600000,5923044,7.6,84,35.674774
0,0,5.4,81,3.115754
1000000,0,3.8,86,20.466433
0,0,5.4,105,0.015597
3500000,4159678,6.7,103,12.982319
0,0,5.8,104,0.595136
3500000,113783,6.7,98,3.643608
3500000,0,5.6,91,6.396936
0,0,2.9,111,0.909067
3500000,0,5.2,98,1.348114
0,0,2,104,0.964802
0,0,0,200,0.042346
3500000,0,4.6,96,1.271621
3500000,0,7.9,78,25.891466
3500000,0,0,100,1.618138
3500000,0,3.3,85,4.304341
3500000,0,5.3,92,3.158056
0,0,5,86,3.230779
3440000,0,3.6,90,1.913302
3400000,31063038,6.5,94,5.690619
