"","budget","revenue","vote_average","runtime","popularity"
"3723",4500000,3.2e+07,7.3,126,2.551559
"3734",4200000,3.2e+07,6.3,114,12.540624
"3735",3705538,62548947,6.9,112,8.839651
"3738",114000,3e+07,7.5,96,25.666029
"3740",4000000,38251425,7.8,93,35.892034
"3741",4000000,3.6e+07,6.6,152,8.988455
"3742",4000000,44909486,6.5,111,14.042041
"3744",3600000,49800000,7.1,112,22.030517
"3747",4000000,52425855,4.1,91,24.161735
"3749",3500000,34705850,6.5,106,15.338211
"3755",4000000,31584901,6.4,96,17.229537
"3762",0,4.4e+07,7.1,105,29.071955
"3800",4000000,25345000,6.2,99,8.30723
"3812",3900000,28350000,7.5,120,9.541688
"3813",3800000,23689877,7.7,121,17.234745
"3828",3500000,28215918,7,91,25.5748
"3861",3400000,31063038,6.5,94,5.690619
"3863",3500000,19504039,6.7,107,26.259389
"3872",0,19294144,7.4,94,15.128316
"3877",0,28814580,6.8,128,13.437038
"3878",3200000,33395426,7.5,136,26.180367
"3892",4000000,35564473,7.3,120,11.414843
"3894",3000000,29999213,5.7,87,21.607228
"3895",3000000,20966644,6.9,117,7.961559
"3896",3000000,89328627,6,86,54.403033
"3897",3000000,77712439,6.7,110,41.045084
"3898",3000000,19184015,5,113,0.295226
"3901",3000000,23144499,5.3,98,11.241802
"3902",16000000,68411275,5.9,93,9.18885
"3903",3000000,19472057,5.7,86,11.158167
"3904",3000000,33300000,7.7,161,23.109959
"3907",3000000,2.5e+07,8.1,125,22.889294
"3925",3800000,28200000,6.5,97,3.667372
"3984",8000000,23563727,6.9,116,6.39503
"3985",2883848,2.5e+07,8,122,39.30982
"3987",2777000,33754967,7.4,102,67.417542
"3988",2800000,86273333,7.7,106,36.444894
"3992",2700000,37799643,7,118,11.35972
"3999",2600000,32980880,5.9,91,14.013414
"4009",2500000,60141683,5.4,86,18.661541
"4010",2500000,33400000,4.6,87,0.973582
"4011",0,34585416,6.8,108,14.885388
"4015",0,32230907,7.1,74,9.799357
"4017",2500000,26781723,7.1,102,30.583959
"4051",2280000,83320000,7.2,124,32.875469
"4053",4000000,36690067,5.7,95,14.206525
"4067",1500000,30448000,7.1,78,31.691617
"4072",2000000,78898765,6.9,115,41.298723
"4082",2000000,7e+07,7.9,137,34.938177
"4090",2000000,20908467,7.6,154,23.281616
"4176",1800000,21107746,6.8,93,12.471239
"4193",0,23311391,7,106,2.756435
"4202",1650000,30500000,7.2,118,6.915201
"4215",2000000,22179430,6.7,108,9.67299
"4337",1000000,62882090,5.5,82,41.972329
"4338",1300000,28262574,8,114,58.845025
"4340",950000,59600000,6.9,110,48.901542
"4343",5000000,23507567,5.7,121,6.96858
"4349",2090000,4e+07,6.6,109,4.289003
"4351",1000000,46243000,6.7,100,14.139004
"4498",600000,34505110,7.1,225,3.409764
"4576",400000,46118097,6.7,95,23.603514
"4662",245000,2.2e+07,7,151,0.785744
"4669",100000,2.7e+07,4.3,69,1.183892
"4724",100000,42664410,4.9,87,18.045782
"4743",65000,28575078,6.6,100,10.400603
"1",237000000,2787965087,7.2,162,150.437577
"2",300000000,9.61e+08,6.9,169,139.082615
"6",258000000,890871626,5.9,139,115.699814
"7",260000000,591794936,7.4,100,48.681969
"9",250000000,933959197,7.4,153,98.885637
"10",250000000,873260194,5.7,151,155.790452
"12",200000000,586090727,6.1,106,107.928811
"13",200000000,1065659812,7,151,145.847379
"17",220000000,1519557910,7.4,143,144.448633
"20",250000000,956019788,7.1,144,120.965743
"22",200000000,310669540,6.2,140,37.668301
"23",250000000,958400000,7.6,161,94.370564
"24",180000000,372234864,5.8,113,42.990906
"26",200000000,1845034188,7.5,194,100.025899
"27",250000000,1153304495,7.1,147,198.372395
"30",200000000,1108561013,6.9,143,93.004993
"32",200000000,1215439994,6.8,130,77.68208
"33",200000000,1025491110,6.4,108,78.530105
"35",200000000,743559607,7,104,89.186492
"37",210000000,1091405097,5.8,165,116.840296
"39",200000000,705717432,6.5,142,89.270217
"41",200000000,559852396,5.8,106,49.98659
"42",200000000,219851172,5.1,114,51.872839
"43",200000000,1066969703,7.6,103,59.995418
"46",200000000,531865000,6.7,116,81.834855
"47",250000000,747862775,7.5,131,118.078691
"48",190000000,467365246,7.4,132,78.291018
"49",195000000,197687603,5.5,114,43.349855
"50",105000000,351040419,7.3,143,61.196071
"52",180000000,407602906,6.7,131,56.523205
"54",185000000,786636033,5.7,122,75.674458
"55",175000000,331926147,6.6,93,51.692953
"56",185000000,538983207,6.7,93,125.114374
"57",185000000,343471816,6.6,122,65.352913
"58",180000000,521311860,7.8,98,66.390712
"62",176000003,183987723,5.2,124,85.36908
"65",178000000,543934787,6.4,144,139.272042
"67",175000000,735099082,7.7,96,92.201962
"68",175000000,381509870,6,94,36.167578
"69",140000000,585174222,7.4,126,120.725053
"70",170000000,185770160,7,126,32.319043
"71",170000000,222104681,5.1,106,40.748915
"72",145000000,401128639,5.2,112,60.034162
"73",175000000,7.45e+08,5.9,123,90.23792
"74",175000000,1.73e+08,5.3,96,27.082182
"75",178000000,370541256,7.6,113,79.456485
"78",175000000,857611174,8,94,128.655964
"79",175000000,966550600,6.7,106,94.199316
"80",200000000,623933331,6.6,124,77.300194
"81",170000000,396600000,5.8,127,77.178973
"82",180000000,758539785,7,97,110.620647
"85",175000000,150962475,5.9,119,41.796339
"86",170000000,714766572,7.6,136,72.225265
"87",165000000,752600867,6,93,44.041186
"88",190000000,209154322,6.2,130,130.311355
"89",165000000,652105443,7.8,102,203.73459
"90",165000000,471222889,7.1,108,62.341073
"91",165000000,305875730,6.4,100,47.323228
"92",165000000,389681935,4.9,120,48.775723
"93",165000000,494878759,7.5,98,67.263269
"94",200000000,4.35e+08,5.9,109,69.405188
"95",170000000,773328629,7.9,121,481.098624
"96",165000000,675120017,8.1,169,724.247784
"99",250000000,1021103568,7,169,108.849621
"100",38000000,207283925,6.6,106,6.909942
"101",150000000,333932083,7.3,166,60.269279
"102",160000000,353624124,7.1,132,3.195174
"103",160000000,653428261,6.6,137,127.284427
"104",150000000,215283742,5.8,109,35.580815
"105",160000000,181674817,5.5,99,21.133748
"106",170000000,299370084,6.5,113,56.268916
"107",160000000,798958165,6,93,42.986467
"108",160000000,433677183,6.3,123,63.148529
"109",155000000,440603537,5.8,126,202.042635
"110",155000000,415686217,6.2,113,49.661984
"111",140000000,449220945,6.6,183,34.20669
"112",150000000,709709780,6.6,144,25.468493
"113",155000000,167298192,5.6,175,39.019229
"114",150000000,938212738,7.4,138,78.144395
"115",150000000,895921036,7.5,157,101.250416
"116",150000000,624029371,6.2,92,56.758411
"118",150000000,474968763,6.7,115,53.905592
"119",150000000,623722818,7.5,111,65.677399
"120",150000000,374218673,7.5,140,115.040024
"122",150000000,413106170,5.9,105,81.781591
"123",150000000,373062864,6.2,107,5.954334
"124",150000000,424988211,6.4,129,73.313918
"125",150000000,1274219009,7.3,102,165.125366
"126",150000000,738599701,6.7,138,70.78591
"127",170000000,644571402,6.8,112,99.499595
"128",150000000,378858340,7.2,120,434.278564
"129",150000000,356613439,6.5,138,67.447636
"130",150000000,449326618,6.6,115,86.493424
"131",150000000,309979994,6.3,98,41.845878
"132",150000000,292817841,5.1,88,26.710398
"135",150000000,682330139,7.1,131,114.522237
"137",150000000,287594577,5.7,91,29.332905
"138",150000000,665692281,6.7,91,51.247321
"139",150000000,318502923,4.7,103,33.769336
"140",150000000,397850012,6.5,126,63.079003
"141",150000000,205366737,6.4,131,39.004588
"144",150000000,128388320,5.9,111,48.03528
"146",175000000,497409852,6.9,163,66.803149
"147",145000000,746921274,6.4,93,44.989192
"148",140000000,431971116,5.8,133,54.159392
"149",144000000,229147509,5.3,116,66.21806
"150",140000000,553799566,6.4,151,58.485967
"152",70000000,195735876,5.5,115,35.601665
"154",145000000,694713380,6.8,133,77.77477
"155",145000000,306941670,7.1,97,61.788035
"156",100000000,202026112,5.9,90,25.159168
"158",140000000,268031828,5.6,150,101.599427
"159",150000000,385680446,7.4,127,73.616808
"160",139000000,821708551,6.8,121,82.502566
"161",145000000,609123048,7.6,102,100.21391
"162",140000000,150680864,5.3,127,56.257249
"164",130000000,185258983,7,163,64.798873
"167",130000000,371876278,5.4,110,59.325589
"168",130000000,119269486,5.7,124,21.605568
"170",140000000,370569774,6.6,124,74.506246
"171",135000000,361832400,6,128,39.604363
"173",120000000,8.29e+08,6.1,115,99.687084
"174",130000000,150406466,5.8,100,17.7735
"175",150000000,163712074,6.1,114,62.898336
"180",132000000,373552094,6.5,92,84.366984
"182",130000000,631744560,6.9,90,84.689648
"183",130000000,519311965,7,117,120.09361
"185",135000000,368871007,6.8,94,63.473086
"186",132000000,591739379,6.2,116,48.572726
"188",130000000,554987477,6.4,90,20.678787
"189",110000000,293329073,6.2,100,48.829437
"190",125000000,362637473,5.6,139,46.115758
"191",130000000,371940071,6.7,107,89.938296
"194",130000000,243843127,5,100,42.840582
"195",127500000,354248063,6.2,82,26.548594
"196",127000000,349424282,6.1,97,115.597753
"197",130000000,321887208,6.7,95,68.757242
"198",125000000,976475550,7.5,152,109.984351
"200",140000000,655011224,7.5,143,271.972889
"201",125000000,752100229,6.6,123,206.227151
"202",125000000,767820459,6.5,149,45.313197
"203",103000000,500188435,6.3,102,42.40024
"204",110000000,407711549,6.8,133,2.871739
"205",125000000,626137675,7.1,130,7.255718
"206",125000000,334615000,7,129,81.499621
"207",125000000,232713139,5.6,106,47.686442
"208",65000000,261317921,7.1,113,43.129703
"210",130000000,276572938,6,120,90.33681
"211",125000000,238207122,4.2,125,50.073575
"213",125000000,544272402,6.2,124,41.380094
"216",130000000,289047763,5.4,92,60.810723
"218",110000000,228738393,5.2,114,46.834704
"220",120000000,259175788,5.2,106,33.616115
"221",130000000,403170142,6.3,124,68.889395
"222",120000000,169956806,5.4,78,27.990284
"223",115000000,286140700,6.4,109,67.33767
"224",105000000,115772733,6.3,119,27.835436
"225",120000000,242688965,5.7,102,66.757869
"228",117000000,261930431,5.9,109,44.906918
"229",120000000,286168572,6.4,124,67.698004
"230",113000000,8.5e+08,7.1,140,44.108427
"232",115000000,562816256,7.5,92,106.815545
"233",120000000,415440673,6.3,126,15.953444
"234",115000000,924317558,6.3,136,54.035265
"235",135000000,585178928,6.8,98,64.183321
"236",97250400,132900000,5,116,20.344364
"238",115000000,164602163,6,114,60.467984
"240",105000000,716392705,7.3,91,110.153618
"241",116000000,178127760,5.7,108,16.90444
"243",120000000,167977596,4.4,100,38.126095
"244",110000000,574480841,6.3,108,48.780039
"248",110000000,362744280,6.4,125,76.840712
"249",110000000,478207520,6.5,120,44.635452
"251",116000000,1.02e+08,7,170,45.616098
"254",110000000,337580051,6.1,102,71.510596
"255",110000000,563749323,5.5,103,36.65422
"257",110000000,179246868,5.9,121,86.105615
"259",105000000,347434178,5.5,105,32.473628
"260",160000000,164508066,4.1,121,23.336875
"261",110000000,125537191,6.6,114,45.94834
"262",110000000,383531464,6.4,128,48.93337
"263",93000000,871368364,8,178,138.049577
"267",120000000,347234916,6.7,115,95.914473
"270",105000000,267045765,6.7,97,62.479574
"271",108000000,630161890,7.6,141,167.93287
"272",126000000,162949164,6.5,136,37.68056
"274",90000000,237202299,6.1,118,52.995628
"275",103000000,457640427,7.9,155,95.301296
"276",102000000,358372926,7.1,145,65.948959
"277",100000000,876688482,7.4,161,132.397737
"278",150000000,599045960,7.3,144,88.935165
"279",100000000,362211740,5.6,119,51.188633
"280",100000000,5.2e+08,7.7,137,101.74155
"281",80000000,214104620,6.5,140,33.691694
"282",100000000,266465037,7.4,157,42.361215
"283",115000000,378882411,6.8,141,38.729418
"284",100000000,150166126,6.2,106,40.597856
"285",100000000,310650585,5.4,98,32.389353
"286",100000000,170432927,6.1,107,24.399642
"287",100000000,242295562,5.6,115,24.507987
"288",100000000,425368238,7.8,165,82.121691
"289",100000000,100138851,6.8,91,46.727941
"290",100000000,169327687,7.2,78,51.113717
"291",100000000,312573423,6.1,103,53.732892
"292",100000000,347451894,6.4,131,58.849256
"293",100000000,249288105,4.9,104,30.863434
"294",100000000,100086793,6.4,101,31.586215
"295",100000000,268426634,6.4,102,36.711378
"296",100000000,278731369,6,103,41.426678
"297",100000000,211989043,5.5,121,20.652943
"298",100000000,170877916,7.3,143,52.792678
"299",100000000,392000694,7.9,180,95.007934
"301",105000000,121214377,6.7,129,58.782359
"302",102000000,130482868,6.6,172,73.872343
"303",80000000,140073390,6.5,97,37.321848
"305",100000000,243400000,5.6,99,76.842247
"309",105000000,133718711,5.5,114,33.507289
"311",100000000,93820758,6.5,122,50.767332
"313",100000000,94882889,6.4,115,30.254021
"314",99000000,246233113,6.5,88,34.308098
"316",98000000,433013274,6,130,41.862983
"317",100000000,193772504,7.1,167,46.160048
"318",94000000,95311434,7.1,145,12.516546
"319",85000000,149044513,5.9,85,23.230851
"320",90000000,1.02e+08,5.4,93,19.224754
"321",92000000,172989651,7.2,144,44.455166
"322",0,104907746,5.6,85,16.460356
"323",90000000,263920180,7.3,126,109.528572
"324",100000000,288347692,5.4,146,18.325897
"326",95000000,877244782,6.2,88,65.229868
"327",95000000,543514353,6.7,105,101.187052
"328",65000000,93525586,6.6,136,29.257137
"330",94000000,1118888979,8.1,201,123.630332
"331",79000000,926287400,8,179,106.914973
"332",95000000,114178613,5.2,102,63.628459
"333",115000000,274703340,5.7,100,41.498631
"334",100000000,103039258,5.9,119,58.991388
"336",93000000,482860185,7,105,138.433168
"337",90000000,162839667,6.3,95,21.436682
"338",92000000,304654182,5.2,98,65.402595
"340",92000000,631442092,7.4,115,77.817571
"344",90000000,497366869,7.3,92,73.575118
"345",100000000,167805466,6.3,98,37.698465
"348",100000000,242988466,6.5,90,46.781182
"350",90000000,188133322,7,114,43.348022
"351",92000000,264105545,5.6,98,40.20395
"352",90000000,289847354,7.9,151,63.429157
"353",90000000,304320254,7.6,88,67.427755
"354",92000000,188072649,6.5,107,43.192048
"355",90000000,232617430,7.2,158,47.651083
"356",90000000,366101666,6.9,128,51.881077
"360",0,233755553,5.8,92,27.867368
"361",75000000,200276000,6.7,121,38.832842
"363",88000000,243637091,5.6,105,140.849495
"364",100000000,235926552,6.8,146,34.035114
"365",90000000,182290266,5.2,99,16.302378
"366",90000000,171120329,7.2,150,55.249434
"367",95000000,190213455,5.6,112,28.200874
"368",80000000,162944923,6.2,128,18.69984
"371",90000000,334901337,6.7,129,51.535701
"373",92000000,143049560,6.8,126,27.166757
"375",90000000,484635760,6.5,96,46.200042
"378",90000000,140807547,5.9,107,15.350451
"381",88000000,108539911,7.3,144,24.100863
"383",87000000,148336445,6.7,141,14.824166
"384",92000000,494471524,6.1,113,32.079995
"385",90000000,429632142,7.5,143,57.739713
"387",75000000,288500217,7.2,108,53.213931
"388",85000000,315156409,6.2,124,36.38795
"389",85000000,450717150,7.2,116,60.929352
"390",75000000,132274484,5.6,110,36.605246
"391",85000000,358375603,6.8,91,56.257411
"394",85000000,183611771,5.1,100,9.895061
"395",75000000,152930623,5.8,104,36.743324
"396",85000000,194168700,6.7,136,44.967453
"398",85000000,219103655,6.2,121,16.479851
"400",85000000,197309027,6.1,83,26.61951
"401",85000000,288747895,6.9,139,80.316463
"402",68000000,96976270,7.2,131,41.273567
"404",85000000,137298489,6.1,130,32.044191
"408",90000000,142940100,6.9,178,36.069611
"411",85000000,183018522,5.5,106,48.126297
"414",84000000,123307945,4.7,106,17.783361
"415",84000000,275650703,5.4,88,31.435539
"417",82500000,237681299,6,107,41.176631
"419",85000000,112483764,4.9,82,11.77398
"421",85000000,160388063,6.5,120,58.57976
"424",80000000,484572835,6.4,101,109.684788
"425",80000000,274470394,6,103,77.580661
"426",80000000,457696359,6.7,110,75.290998
"427",75000000,691210692,6.9,142,68.550698
"428",80000000,254455986,6.2,102,58.040149
"429",80000000,2.8e+08,6.6,126,59.113174
"430",80000000,343397247,6.3,83,36.32705
"431",80000000,145771527,7.1,85,55.659988
"432",85000000,1.44e+08,5.8,97,14.132583
"433",75000000,140464664,5.9,120,34.070054
"436",75000000,342695435,5.4,87,23.473004
"437",80000000,246984278,5.8,100,45.589568
"438",80000000,230685453,6,110,23.496054
"440",80000000,294804195,7.8,138,81.914696
"441",80000000,163733697,5.3,88,19.500893
"442",75000000,260696994,6,91,29.558157
"443",80000000,245676146,6.8,138,46.075037
"444",80000000,212874442,5.9,99,23.531721
"446",80000000,214918407,6.3,117,37.02665
"448",80000000,178066569,6.3,118,46.887983
"450",80000000,157107755,6.6,118,32.363538
"451",80000000,177977226,5.3,93,11.50396
"455",80000000,233093859,5.2,104,41.890722
"456",75000000,136982834,6.5,135,22.179658
"457",68000000,211817906,7.4,135,139.575085
"458",70000000,1.64e+08,5.6,98,18.264635
"459",80000000,201584141,5.2,80,11.187696
"460",80000000,122563539,7.4,83,41.670544
"462",80000000,136159423,5,130,17.455024
"463",80000000,96105964,6.2,129,21.394281
"465",80000000,473226958,6.7,89,61.692197
"469",102000000,147080413,6.1,99,36.788745
"473",88000000,105316267,5.6,118,40.138009
"474",70000000,101371017,6.1,106,44.090535
"479",80000000,159212469,5.8,115,16.681269
"480",80000000,126546518,5.2,87,10.088006
"487",90000000,146936910,5.7,106,52.612025
"492",130000000,117831631,5.2,105,50.561849
"494",60000000,313542341,7.7,135,59.248437
"495",45000000,788241776,8,89,90.457886
"496",79000000,355692760,5.8,94,40.723459
"498",78000000,209196298,6.7,124,10.083905
"499",100000000,108103450,6.5,136,16.759252
"500",79000000,149673788,4.1,91,22.132418
"501",76000000,236350661,6.2,107,10.520961
"502",64000000,97571250,7.6,92,35.384423
"507",76000000,970761885,7,98,136.886704
"508",75000000,816969268,6.7,145,60.442593
"509",73000000,229074524,6.2,129,2.502487
"510",75000000,532680671,6.6,86,48.110909
"512",75000000,296339527,6.8,104,4.66891
"514",75000000,335062621,6.9,136,51.469576
"515",80000000,660940780,6.5,91,85.115058
"516",75000000,196482882,6.6,99,61.437586
"521",80000000,271430189,6,102,38.864027
"522",60000000,219417255,7,128,57.753914
"524",75000000,215663859,5.9,124,13.318744
"525",75000000,119000410,6.5,102,18.70031
"526",75000000,367275019,5.8,90,47.094369
"527",70000000,154937680,6.6,134,14.486311
"529",70000000,130358911,6.9,164,29.035222
"531",75000000,98159963,5.7,100,23.004607
"534",75000000,140175006,6.3,91,36.368839
"536",55000000,127600435,5.9,134,19.143321
"547",74000000,1156730962,6.4,91,875.581305
"549",73000000,103891409,5.8,98,20.790703
"551",73000000,349779543,5.9,97,45.720894
"552",70000000,111231041,5.4,112,21.789615
"555",72500000,162966177,6.2,116,12.599836
"556",70000000,176104344,4.9,87,13.543053
"557",72000000,2.1e+08,7.7,177,60.722162
"559",75000000,527068851,6.9,87,46.875375
"563",60000000,256697520,6.2,108,27.491891
"564",71000000,294456605,5.4,85,21.462935
"565",72000000,408247917,6.4,106,28.848187
"566",150000000,919838758,6.7,93,47.320801
"568",70000000,309457509,5.7,116,20.230535
"569",70000000,277448382,5.8,124,46.217769
"570",74000000,311594032,5.8,93,36.952268
"571",80000000,309492681,6.4,117,16.411345
"572",70000000,319131050,7.9,153,72.595961
"574",70000000,240031094,6.6,124,57.69847
"575",80000000,116643346,5.8,117,34.052253
"576",68000000,203388341,6.5,136,27.299301
"580",75000000,114660784,6.7,138,19.708731
"581",70000000,161025640,6.2,120,59.428223
"582",70000000,1.18e+08,6.3,103,19.711951
"583",70000000,202466756,5.5,116,49.199234
"584",70000000,122919055,7.6,125,46.199482
"586",66000000,177584879,7,146,29.505574
"589",70000000,134748021,5.8,133,23.25645
"590",70000000,215529201,6.2,92,64.457947
"591",70000000,116672912,6,116,20.089933
"592",70000000,135560026,7.1,127,48.032734
"593",70000000,131457682,7,136,16.92991
"598",70000000,160112671,6.1,88,58.401204
"610",50000000,122915111,6.7,115,44.478043
"612",68000000,1.93e+08,5.9,124,22.392544
"613",68000000,698491347,5.8,124,107.069763
"617",68000000,217022588,6.2,115,68.734513
"623",70000000,113280098,6.5,128,37.507136
"625",69000000,112265139,5.5,94,38.634767
"627",66000000,189198313,6.6,121,18.59991
"629",70000000,481840909,7.9,169,76.041867
"630",66000000,203277636,6.1,130,54.81489
"631",70000000,374111707,6.1,127,31.39165
"635",63000000,463517383,7.9,136,104.309993
"637",65000000,172855065,5.5,104,14.646884
"638",61000000,441809770,7.1,157,48.356214
"639",65000000,250821495,6.3,119,28.540267
"640",65000000,128107642,6.5,98,22.977983
"641",95000000,250288523,6.3,136,31.086791
"642",65000000,211780824,6.2,95,43.865294
"644",65000000,128884132,6.3,130,15.772081
"645",70000000,255000211,6.1,112,26.19909
"646",50000000,150270147,5.7,108,22.769108
"648",63000000,162945894,5.9,128,24.697533
"651",65000000,162091208,7.1,159,27.870312
"652",65000000,133821816,6,119,33.439187
"653",50100000,153962963,6.7,105,59.634029
"655",65000000,128905366,5.7,123,49.660055
"658",65000000,240159255,5.6,95,6.227675
"663",63000000,100853753,8.3,139,146.757391
"672",55000000,203427584,6.7,121,60.246978
"673",50000000,132180323,7.1,147,42.551902
"676",63000000,920100000,7.6,127,40.413191
"678",62000000,215887717,6.4,141,18.832471
"681",62000000,127666415,6.1,116,18.096884
"687",63000000,183953723,5.5,95,16.791058
"688",65000000,422610419,7,117,65.197968
"689",80000000,516642939,6.1,115,32.829538
"692",0,253625427,5.6,100,31.719463
"694",61000000,369330363,7.9,145,143.041543
"697",60000000,149705852,6.1,116,18.345613
"698",60000000,264118201,7.8,103,56.488027
"699",70000000,218613188,6.8,99,29.464852
"700",60000000,164433867,5.6,92,18.106021
"701",61000000,131940411,6.6,109,42.881415
"704",60000000,93354918,5.9,101,24.153567
"707",60000000,157920733,5.9,107,16.278022
"708",60000000,129181830,5.7,94,18.831023
"710",60000000,204594016,5.8,133,28.800112
"714",60000000,186883563,6.7,170,12.867352
"715",65000000,217764291,7,120,44.815022
"718",60000000,218340595,6.3,130,56.868399
"721",60000000,137551594,6.2,106,38.820858
"723",60000000,124596398,7.3,100,51.146047
"724",60000000,163403799,4.9,91,20.501582
"725",70000000,130293714,7.3,146,45.299089
"727",60000000,170268750,5.6,101,28.848842
"728",60000000,129832389,5.5,89,22.501041
"729",66000000,99318987,6.5,122,47.479755
"731",60000000,107139399,6.7,90,39.539045
"732",60000000,159330280,6.1,124,19.747459
"733",60000000,96269812,5.9,119,29.018826
"739",60000000,101134059,6.4,124,29.876507
"740",60000000,205754447,5.8,99,61.849521
"741",70000000,1.62e+08,5.9,109,37.44963
"742",61000000,95696996,6.9,124,37.378081
"743",60000000,108255770,6.6,97,30.656345
"745",60000000,469160692,7.5,100,59.547928
"750",60000000,122233971,7,134,23.85119
"755",70000000,104945765,5.6,91,23.661071
"757",60000000,119940815,5.8,100,22.620125
"767",0,141702264,5.1,78,16.930969
"787",68490000,193677158,6,120,4.72629
"792",58000000,158162788,6.2,103,45.351617
"793",58000000,102854431,6.5,95,13.43573
"795",63000000,189015611,5.7,102,31.294717
"800",60000000,300228084,5.8,97,2.143764
"802",57000000,152944660,7.2,144,33.8473
"804",57000000,115267375,6.4,103,31.791979
"806",57000000,149217355,4.7,95,48.622278
"808",56000000,113006880,5.8,95,35.4763
"811",60000000,361366633,5.5,92,47.336034
"812",55000000,330444045,6.6,108,29.97224
"813",55000000,346079773,6.7,81,47.845589
"814",55000000,300218018,6.9,143,48.507081
"816",70000000,368100420,6.4,118,34.576913
"818",55000000,231449203,6,103,36.194802
"819",55000000,9.5e+07,7.6,134,52.786917
"820",55000000,152263880,5.9,97,38.06168
"821",50000000,287928194,6,100,19.830132
"822",55000000,192330738,7.1,132,79.922059
"823",55000000,154906693,5.6,105,19.738215
"824",53000000,157387195,7,116,20.334629
"825",55000000,307077295,7.7,117,80.581367
"826",55000000,223387299,6.1,98,32.05145
"827",55000000,214015089,5.9,123,15.064058
"833",55000000,149022650,6.3,104,29.498304
"835",55000000,121969216,5.8,133,17.231675
"838",55000000,1.1e+08,5.7,91,14.414937
"839",50000000,159773545,6.2,114,45.856409
"840",55000000,141047179,5.9,134,7.027139
"843",55000000,259207227,7,95,39.882276
"850",55000000,113020255,7.3,141,27.50916
"853",70000000,154648887,7,143,18.927463
"865",54000000,155010032,6.2,117,67.169587
"866",55000000,168167691,7.5,123,41.472404
"868",54000000,136766062,7.1,162,59.194915
"870",54000000,130431368,5.4,108,18.600367
"871",54000000,190458706,6.5,127,30.515175
"874",46000000,107196498,5.5,99,19.643365
"876",52500000,179213434,7.4,127,57.374341
"878",53000000,98837872,6.3,122,46.049902
"880",53000000,126690726,7.2,109,49.593978
"885",40000000,132820716,6.7,157,38.306954
"888",52000000,216485654,5.7,125,25.41929
"889",50000000,110803676,5.1,104,15.98212
"890",52000000,98126565,7.2,170,40.072583
"893",52000000,116112375,7.8,178,40.06688
"896",51000000,149270999,6.1,116,39.001682
"900",60000000,484409218,7.3,90,67.298732
"902",48000000,390493908,6.6,143,28.803729
"904",50000000,549368315,6.3,106,68.87691
"905",50000000,314178011,7.2,139,37.885022
"906",50000000,202292902,7,115,35.537397
"909",50000000,260095987,6.6,112,37.069253
"910",52000000,256271286,7.1,131,30.347332
"911",50000000,177371441,6.3,116,23.854701
"915",50000000,216972543,6.2,107,45.318703
"917",50000000,242786137,5.8,96,38.616744
"918",50000000,212902372,5.6,125,65.90161
"920",90000000,161626121,6.7,100,17.457947
"921",50000000,152022101,5,109,10.755847
"922",50000000,120081841,6.5,124,38.629763
"923",50000000,155446362,5.9,121,32.693093
"926",50000000,142851197,7,118,37.990705
"929",50000000,110206216,7,133,46.180421
"930",50000000,189859560,6.3,127,30.397496
"931",50000000,222809600,6.8,106,83.295796
"932",50000000,106303988,5.5,98,23.935053
"933",54000000,132511035,7.7,132,84.630969
"939",50000000,119137784,6.3,124,14.382253
"940",50000000,144492830,5.9,109,43.450266
"941",50000000,9.4e+07,6.3,128,16.871194
"943",50000000,97437106,7.3,95,34.890999
"947",50000000,109423648,7.5,129,62.925175
"948",50000000,97607453,6.3,125,32.927994
"950",50000000,234989584,6.1,113,39.920035
"957",45000000,129394835,6.1,94,29.880122
"968",50000000,105197635,5.8,129,13.365715
"1010",73000000,151493655,6.5,118,33.884459
"1011",48000000,196397415,6.5,111,53.043124
"1013",75000000,1.08e+08,6.6,114,34.973086
"1021",48000000,325771424,6.1,109,88.844777
"1025",47000000,103738726,5.9,103,7.859226
"1026",48000000,124305181,6.6,113,18.102572
"1028",15000000,125212904,7.2,93,63.071046
"1034",46000000,113714830,6.8,118,41.322708
"1035",46000000,1.5e+08,7,111,25.6713
"1037",46000000,100860818,6.2,117,12.971122
"1042",45000000,376141306,6.1,91,49.353524
"1043",48000000,220673217,5.8,84,36.585509
"1044",45000000,2.12e+08,6.1,111,32.624355
"1045",45000000,101702060,5.8,93,53.090422
"1046",40000000,95149435,6,113,30.002907
"1047",45000000,195268056,6.3,141,17.923254
"1048",45000000,117615211,6.4,119,17.746719
"1050",45000000,178051587,6.3,117,19.637704
"1053",45000000,104876233,7.3,122,52.081131
"1055",45000000,141220678,5.4,83,35.376971
"1059",45000000,94935764,5.9,89,17.270539
"1060",45000000,136885767,4.7,89,27.684779
"1062",40000000,244931766,7,135,37.073127
"1065",45000000,170362582,5.5,110,16.582709
"1069",50000000,104478416,6.6,109,51.742065
"1071",45000000,148412065,6.1,94,12.06538
"1072",40000000,123494610,6.6,117,44.120328
"1078",40000000,160583018,6,88,28.029015
"1101",45000000,160078586,6,101,35.6585
"1103",44500000,232324128,7.1,120,62.01056
"1104",44000000,368875760,7.2,130,54.884297
"1105",40000000,1.36e+08,5.5,110,33.747825
"1111",50000000,111340801,6.4,106,49.020045
"1117",42000000,270248367,6.6,154,23.736535
"1120",42000000,201585328,6.7,109,62.714026
"1121",42000000,363889678,7,124,28.969151
"1122",45000000,224834564,6.5,84,31.789029
