"","budget","revenue","vote_average","runtime","popularity"
"639",65000000,250821495,6.3,119,28.540267
"640",65000000,128107642,6.5,98,22.977983
"641",95000000,250288523,6.3,136,31.086791
"642",65000000,211780824,6.2,95,43.865294
"643",65000000,163442937,7.3,137,43.055253
"644",65000000,128884132,6.3,130,15.772081
"645",70000000,255000211,6.1,112,26.19909
"646",50000000,150270147,5.7,108,22.769108
"647",65000000,69700000,6,104,18.281798
"648",63000000,162945894,5.9,128,24.697533
"649",65000000,0,6.5,117,19.718544
"650",65000000,179379533,5.9,83,31.349143
"651",65000000,162091208,7.1,159,27.870312
"652",65000000,133821816,6,119,33.439187
"653",50100000,153962963,6.7,105,59.634029
"654",65000000,156974557,5.9,103,38.994297
"655",65000000,128905366,5.7,123,49.660055
"656",4200000,38376497,6.4,114,11.743085
"657",65000000,0,6.1,143,9.110247
"658",65000000,240159255,5.6,95,6.227675
"659",45000000,73762516,6,105,42.57877
"660",65000000,89456761,6.5,120,15.858629
"661",65000000,0,6,135,14.866901
"662",65000000,64321501,6.1,101,15.194239
"663",63000000,100853753,8.3,139,146.757391
"664",65000000,43545364,6.7,124,8.629665
"665",65000000,17218080,5.4,100,16.803457
"666",65000000,0,4.9,105,2.952595
"667",65000000,71154592,5,92,31.324734
"668",50000000,42093706,6.7,130,20.415572
"669",43000000,56681566,4.8,97,28.613892
"670",65000000,39407616,6.3,102,85.428395
"671",64000000,74608570,5.3,133,4.137237
"672",55000000,203427584,6.7,121,60.246978
"673",50000000,132180323,7.1,147,42.551902
"674",63000000,296655431,5.9,94,40.137264
"675",65000000,44091067,6.1,94,24.857079
"676",63000000,920100000,7.6,127,40.413191
"677",63000000,25052000,6.5,191,13.859307
"678",62000000,215887717,6.4,141,18.832471
"679",65000000,121545703,5.9,127,9.568884
"680",64000000,101595121,5.3,98,12.421504
"681",62000000,127666415,6.1,116,18.096884
"682",62000000,107879496,6.5,106,11.056763
"683",62000000,41819064,4.3,87,13.218008
"684",62000000,18720175,5.8,125,11.262655
"685",44000000,155760117,7.6,167,68.717016
"686",53000000,0,5.9,93,19.412028
"687",63000000,183953723,5.5,95,16.791058
"688",65000000,422610419,7,117,65.197968
"689",80000000,516642939,6.1,115,32.829538
"690",60000000,244082376,6.9,115,30.951203
"691",60000000,284600000,8.2,189,103.698022
"692",0,253625427,5.6,100,31.719463
"693",150000000,314432665,5.6,81,47.973995
"694",61000000,369330363,7.9,145,143.041543
"695",60000000,214034224,7.3,119,86.476817
"696",58000000,352194034,6.6,130,59.824565
"697",60000000,149705852,6.1,116,18.345613
"698",60000000,264118201,7.8,103,56.488027
"699",70000000,218613188,6.8,99,29.464852
"700",60000000,164433867,5.6,92,18.106021
"701",61000000,131940411,6.6,109,42.881415
"702",60000000,93375151,5,87,18.735024
"703",60000000,176070171,6.6,110,62.766854
"704",60000000,93354918,5.9,101,24.153567
"705",60000000,171757863,6,83,41.515702
"706",70000000,171844840,5.3,113,26.676487
"707",60000000,157920733,5.9,107,16.278022
"708",60000000,129181830,5.7,94,18.831023
"709",61000000,311256926,6.4,132,113.161483
"710",60000000,204594016,5.8,133,28.800112
"711",60000000,0,6.5,125,19.705489
"712",58000000,71664962,6.6,111,41.430245
"713",55000000,100230832,6.8,163,23.127561
"714",60000000,186883563,6.7,170,12.867352
"715",65000000,217764291,7,120,44.815022
"716",60000000,165333180,5.3,92,37.537093
"717",60000000,74541707,6.2,115,10.99991
"718",60000000,218340595,6.3,130,56.868399
"719",60000000,73648228,5.6,105,22.991269
"720",60000000,0,6.7,111,15.798622
"721",60000000,137551594,6.2,106,38.820858
"722",0,0,4.3,89,10.292864
"723",60000000,124596398,7.3,100,51.146047
"724",60000000,163403799,4.9,91,20.501582
"725",70000000,130293714,7.3,146,45.299089
"726",50000000,61112916,4.5,98,4.280619
"727",60000000,170268750,5.6,101,28.848842
"728",60000000,129832389,5.5,89,22.501041
"729",66000000,99318987,6.5,122,47.479755
"730",70000000,56702901,6.1,115,10.147321
"731",60000000,107139399,6.7,90,39.539045
"732",60000000,159330280,6.1,124,19.747459
"733",60000000,96269812,5.9,119,29.018826
"734",60000000,0,5.9,119,4.801849
"735",60000000,50877145,5.8,93,16.493576
"736",0,0,5.3,98,21.549232
"737",60000000,104324083,5.6,100,13.080725
"738",60000000,50549107,5.9,105,42.538258
"739",60000000,101134059,6.4,124,29.876507
"740",60000000,205754447,5.8,99,61.849521
"741",70000000,1.62e+08,5.9,109,37.44963
"742",61000000,95696996,6.9,124,37.378081
"743",60000000,108255770,6.6,97,30.656345
"744",75000000,46683377,6.3,104,15.142701
"745",60000000,469160692,7.5,100,59.547928
"746",0,0,5.3,115,19.998581
"747",60000000,43061982,6,101,27.615108
"748",60000000,105200903,6.2,113,29.041198
"749",60000000,62357900,4.6,97,25.293538
"750",60000000,122233971,7,134,23.85119
"751",60000000,87784194,6.7,127,21.685719
"752",78146652,6e+07,5.7,125,13.630049
"753",65000000,36850101,5.1,94,6.80692
"754",60000000,77920346,5.8,108,15.352807
"755",70000000,104945765,5.6,91,23.661071
"756",60000000,67312826,6.1,117,21.605533
"757",60000000,119940815,5.8,100,22.620125
"758",0,0,6.6,111,18.587114
"759",80000000,74901339,6.2,117,24.657931
"760",60000000,33956608,5.8,110,12.621769
"761",60000000,55003135,5.7,96,21.08952
"762",60000000,73174566,5.9,101,18.380176
"763",60000000,0,6,111,18.877795
"764",60000000,31720158,6.6,109,17.299333
"765",80000000,39459427,6.3,126,16.848899
"766",60000000,47383689,7.4,122,21.547446
"767",0,141702264,5.1,78,16.930969
"768",60000000,71073932,4.7,101,36.689223
"769",60000000,78309131,5.4,87,28.350927
"770",60000000,26288320,6.6,86,18.815442
"771",60000000,26673242,6.5,96,29.787135
"772",60000000,52322400,6.1,104,8.927137
"773",50000000,49111202,5.7,121,15.213484
"774",60000000,17800000,6.3,140,13.155999
"775",72000000,27642707,7,131,15.433244
"776",90000000,14828081,4.9,91,5.762037
"777",60000000,30800231,6,118,22.736038
"778",60000000,90565421,6.2,130,45.514031
"779",60000000,50650079,5,90,18.676291
"780",30000000,25473093,5.3,105,14.376463
"781",80000000,0,5.7,122,14.298297
"782",60000000,57490374,6,106,27.018886
"783",60000000,39031337,4.7,103,14.84856
"784",60000000,30418560,5.4,106,52.417529
"785",60000000,0,4.1,127,15.406173
"786",35000000,0,6.7,127,6.523472
"787",68490000,193677158,6,120,4.72629
"788",80000000,10166502,6.8,132,8.923215
"789",58000000,783112979,7.4,108,514.569956
"790",60000000,0,4.9,114,9.265672
"791",58800000,542307423,7.4,133,87.53437
"792",58000000,158162788,6.2,103,45.351617
"793",58000000,102854431,6.5,95,13.43573
"794",83000000,59468275,4.4,90,6.248309
"795",63000000,189015611,5.7,102,31.294717
"796",58000000,41299492,5.7,114,7.739276
"797",60000000,0,4.9,119,19.694695
"798",58000000,85280250,5.1,103,14.403696
"799",58000000,4.4e+07,6.1,119,1.551497
"800",60000000,300228084,5.8,97,2.143764
"801",58000000,50365377,5.9,125,12.29603
"802",57000000,152944660,7.2,144,33.8473
"803",70000000,58058367,5.5,116,21.723897
"804",57000000,115267375,6.4,103,31.791979
"805",60000000,61347797,6,97,14.113066
"806",57000000,149217355,4.7,95,48.622278
"807",57000000,62112895,5.5,131,9.061866
"808",56000000,113006880,5.8,95,35.4763
"809",56000000,57223890,6,86,23.438398
"810",55000000,677945399,8.2,142,138.133331
"811",60000000,361366633,5.5,92,47.336034
"812",55000000,330444045,6.6,108,29.97224
"813",55000000,346079773,6.7,81,47.845589
"814",55000000,300218018,6.9,143,48.507081
"815",54000000,128769345,5.4,95,20.28119
"816",70000000,368100420,6.4,118,34.576913
"817",55000000,0,5.4,92,22.573237
"818",55000000,231449203,6,103,36.194802
"819",55000000,9.5e+07,7.6,134,52.786917
"820",55000000,152263880,5.9,97,38.06168
"821",50000000,287928194,6,100,19.830132
"822",55000000,192330738,7.1,132,79.922059
"823",55000000,154906693,5.6,105,19.738215
"824",53000000,157387195,7,116,20.334629
"825",55000000,307077295,7.7,117,80.581367
"826",55000000,223387299,6.1,98,32.05145
"827",55000000,214015089,5.9,123,15.064058
"828",55000000,198685114,6.4,114,21.272734
"829",30000000,180949000,7.7,111,79.754966
"830",55000000,0,6,97,13.191829
"831",30000000,152159461,7.6,136,50.622607
"832",55000000,63408614,6.1,104,22.787667
"833",55000000,149022650,6.3,104,29.498304
"834",55000000,56932305,6.2,110,25.400935
"835",55000000,121969216,5.8,133,17.231675
"836",55000000,187361754,5.7,94,32.835777
"837",55000000,127906624,6.3,104,17.097041
"838",55000000,1.1e+08,5.7,91,14.414937
"839",50000000,159773545,6.2,114,45.856409
"840",55000000,141047179,5.9,134,7.027139
"841",55000000,41610884,6.7,122,32.657488
"842",50000000,7.5e+07,6.4,109,12.46525
"843",55000000,259207227,7,95,39.882276
"844",68000000,68267862,5.3,98,39.395881
"845",55000000,34234008,6,94,8.634954
"846",80000000,0,6.2,126,7.386394
"847",55000000,33828318,5.1,118,8.802525
"848",0,33472850,5.4,91,10.449975
"849",60000000,118338361,6.4,88,23.700759
"850",55000000,113020255,7.3,141,27.50916
"851",50000000,60209334,5.3,107,20.58862
"852",55000000,18626419,5.7,116,4.366488
"853",70000000,154648887,7,143,18.927463
"854",55000000,74237563,6.6,114,15.274137
"855",62000000,52304001,5.4,93,29.954302
"856",56000000,12923936,6.1,214,4.362535
"857",55000000,11466088,5.2,100,4.700024
"858",55000000,0,5.7,107,12.340384
"859",50000000,80383290,6.2,112,14.808304
"860",57000000,28283637,4.2,95,9.27875
"861",55000000,89519773,6.9,119,22.863516
"862",47000000,0,7.1,133,23.05451
"863",2000000,9250000,7.3,153,23.962109
"864",55000000,6416302,5.3,96,12.669778
"865",54000000,155010032,6.2,117,67.169587
"866",55000000,168167691,7.5,123,41.472404
"867",55000000,9489829,5.2,92,22.503935
"868",54000000,136766062,7.1,162,59.194915
"869",57000000,52034889,6.1,123,22.894898
"870",54000000,130431368,5.4,108,18.600367
"871",54000000,190458706,6.5,127,30.515175
"872",54000000,7266209,3.5,121,9.053456
"873",55000000,9450897,5.7,125,7.768223
"874",46000000,107196498,5.5,99,19.643365
"875",53000000,139804348,7.4,94,45.565918
"876",52500000,179213434,7.4,127,57.374341
"877",75000000,54249294,5.4,89,8.41856
"878",53000000,98837872,6.3,122,46.049902
"879",90000000,65900249,6.7,132,23.9366
"880",53000000,126690726,7.2,109,49.593978
"881",67000000,25037897,6.8,191,16.637642
"882",0,0,5.9,172,1.453765
"883",0,5761917,5.4,124,6.162872
"884",52000000,352114312,7.7,141,73.944049
"885",40000000,132820716,6.7,157,38.306954
"886",52000000,204999686,5.6,106,26.251217
"887",52000000,609841637,6.4,108,30.780599
"888",52000000,216485654,5.7,125,25.41929
"889",50000000,110803676,5.1,104,15.98212
"890",52000000,98126565,7.2,170,40.072583
"891",52000000,75450437,5.9,112,32.015477
"892",82000000,47434430,6.9,118,24.444186
"893",52000000,116112375,7.8,178,40.06688
"894",52000000,52826594,6.1,92,27.916284
"895",52000000,0,5.1,104,15.20707
"896",51000000,149270999,6.1,116,39.001682
"897",51000000,72779000,5.3,90,10.430832
"898",0,47231070,5.1,93,5.952527
"899",50000000,709827462,5.6,130,94.815867
"900",60000000,484409218,7.3,90,67.298732
"901",50200000,127869379,6.5,106,26.60772
"902",48000000,390493908,6.6,143,28.803729
"903",50000000,273552592,6.7,139,27.039636
"904",50000000,549368315,6.3,106,68.87691
"905",50000000,314178011,7.2,139,37.885022
"906",50000000,202292902,7,115,35.537397
"907",50000000,173649015,6,119,38.125008
"908",50000000,171269535,5.6,96,18.121404
"909",50000000,260095987,6.6,112,37.069253
"910",52000000,256271286,7.1,131,30.347332
"911",50000000,177371441,6.3,116,23.854701
"912",50000000,188441614,7,112,52.380982
"913",60000000,223664608,7.2,123,50.163785
"914",70000000,225990978,6.4,104,43.849351
"915",50000000,216972543,6.2,107,45.318703
"916",0,0,6.9,124,16.368283
"917",50000000,242786137,5.8,96,38.616744
"918",50000000,212902372,5.6,125,65.90161
"919",45000000,184376254,7.3,129,45.220386
"920",90000000,161626121,6.7,100,17.457947
"921",50000000,152022101,5,109,10.755847
"922",50000000,120081841,6.5,124,38.629763
"923",50000000,155446362,5.9,121,32.693093
"924",50000000,88715192,5.5,97,18.806031
"925",50000000,161451538,5.4,110,32.233713
"926",50000000,142851197,7,118,37.990705
"927",50000000,200804534,5.2,80,17.667826
"928",60000000,0,5.2,99,9.225166
"929",50000000,110206216,7,133,46.180421
"930",50000000,189859560,6.3,127,30.397496
"931",50000000,222809600,6.8,106,83.295796
"932",50000000,106303988,5.5,98,23.935053
"933",54000000,132511035,7.7,132,84.630969
"934",50000000,88323487,6,115,16.251204
"935",50000000,69834815,6.2,86,9.894346
"936",50000000,66002004,5.1,101,12.050755
"937",50000000,100020092,6,113,11.596207
"938",50000000,224803475,5.7,88,53.02787
"939",50000000,119137784,6.3,124,14.382253
"940",50000000,144492830,5.9,109,43.450266
"941",50000000,9.4e+07,6.3,128,16.871194
"942",50000000,69411370,7,144,42.526529
"943",50000000,97437106,7.3,95,34.890999
"944",45000000,82800000,5.6,105,18.186026
"945",50000000,50068310,6.4,121,13.576765
"946",50000000,48169156,6,125,19.434672
"947",50000000,109423648,7.5,129,62.925175
"948",50000000,97607453,6.3,125,32.927994
"949",0,0,6.1,118,14.837288
"950",50000000,234989584,6.1,113,39.920035
"951",50000000,44547681,6.8,140,28.725621
"952",50000000,160602194,5.8,89,20.566554
"953",50000000,119208989,5.5,104,20.333953
"954",50000000,41482207,6.2,106,33.98637
"955",50000000,83719388,7.2,141,42.472324
"956",50000000,0,5.8,124,15.931084
"957",45000000,129394835,6.1,94,29.880122
"958",50000000,40203020,6.1,108,28.803802
"959",50000000,55495563,6.1,105,14.993459
"960",50000000,4.9e+07,4.5,102,9.114168
"961",50000000,69425966,4.4,92,12.31101
"962",40000000,144056873,6.3,119,41.362082
"963",50000000,49718611,5.9,119,13.298205
"964",40000000,60462347,6.2,99,19.085403
"965",50000000,0,6.3,137,9.622345
"966",50000000,113309743,4.4,115,11.106006
"967",50000000,83761844,5,87,12.25622
"968",50000000,105197635,5.8,129,13.365715
"969",50000000,56714147,6,120,16.167093
"970",50000000,30303072,6,132,23.073933
"971",50000000,82169884,6,121,6.567065
"972",50000000,58900031,5.9,95,6.22577
"973",44000000,63327201,6,125,42.933027
"974",50000000,42792561,6.2,98,19.226763
"975",50000000,26199517,6.1,110,10.089065
"976",50000000,60161391,6,118,13.391833
"977",50000000,42277365,5.6,97,21.637234
"978",70000000,23159305,7.6,86,61.245957
"979",50000000,34808403,7.1,119,25.237969
"980",50000000,25035950,6.6,139,21.589393
"981",50000000,38955598,7.3,130,22.442241
"982",40000000,0,5.4,100,6.004422
"983",50000000,71561644,6.3,114,74.64653
"984",51500000,55112356,7.2,100,35.481169
"985",50000000,44434439,5.8,110,14.723467
"986",60000000,66976317,6.2,148,21.084542
"987",49900000,26121638,5.2,102,21.408222
"988",50000000,38502340,5.8,84,19.267479
"989",50000000,10541523,5.9,114,3.314004
"990",50000000,16671505,5.8,99,21.312186
"991",50000000,10382407,5.5,135,7.44268
"992",22000000,24188922,6.5,108,12.54949
"993",50000000,22944502,6,127,18.394571
"994",50000000,9851610,5.2,95,8.189406
"995",50000000,40828540,5.6,95,27.631262
"996",60000000,60052138,5.6,124,40.721373
"997",55000000,0,5.9,109,11.329727
"998",50000000,55969000,4.7,100,37.253774
"999",50000000,6808550,5,88,6.397388
"1000",60000000,0,5.4,105,2.275331
"1001",50000000,28931401,5.3,105,30.387148
"1002",50000000,12764201,3.9,97,8.139676
"1003",49000000,72700000,5.7,87,21.746245
"1004",49000000,20423389,6.2,104,2.808428
"1005",50000000,36348784,7.2,116,31.02233
"1006",48000000,207515725,6.9,147,25.170217
"1007",48000000,474171806,7.6,127,80.972475
"1008",0,68929150,6.5,130,26.38704
"1009",49000000,104399548,6.6,120,116.700319
"1010",73000000,151493655,6.5,118,33.884459
"1011",48000000,196397415,6.5,111,53.043124
"1012",0,0,4.3,0,0.716764
"1013",75000000,1.08e+08,6.6,114,34.973086
"1014",50000000,3324330,6.1,137,40.371098
"1015",48000000,85498534,6,112,18.60049
"1016",48000000,50315140,7.1,120,30.920075
"1017",0,0,6,118,11.940711
"1018",48000000,90383208,5.6,93,19.348007
"1019",58000000,25928721,6.6,127,8.59075
"1020",55000000,70016220,6.9,122,48.801089
"1021",48000000,325771424,6.1,109,88.844777
"1022",48000000,77745568,6.5,123,16.000178
"1023",47000000,102825796,5.7,96,19.525659
"1024",0,528972,6.6,101,1.246883
"1025",47000000,103738726,5.9,103,7.859226
"1026",48000000,124305181,6.6,113,18.102572
"1027",48000000,35743308,6.5,132,7.226115
"1028",15000000,125212904,7.2,93,63.071046
"1029",0,0,7.7,167,24.132271
"1030",47000000,38085778,4.6,75,10.410933
"1031",47000000,12379402,5.7,104,6.067212
"1032",38000000,299288605,6.3,105,15.401855
"1033",0,0,5.5,102,10.698929
"1034",46000000,113714830,6.8,118,41.322708
"1035",46000000,1.5e+08,7,111,25.6713
"1036",47000000,10539000,4.4,80,22.581313
"1037",46000000,100860818,6.2,117,12.971122
"1038",45000000,1.81e+08,6.4,86,26.721386
"1039",25000000,15436808,6.6,127,24.672234
"1040",46000000,5200000,6.5,140,0.146783
"1041",46000000,341631208,5,91,28.964162
"1042",45000000,376141306,6.1,91,49.353524
"1043",48000000,220673217,5.8,84,36.585509
"1044",45000000,2.12e+08,6.1,111,32.624355
"1045",45000000,101702060,5.8,93,53.090422
"1046",40000000,95149435,6,113,30.002907
"1047",45000000,195268056,6.3,141,17.923254
"1048",45000000,117615211,6.4,119,17.746719
"1049",45000000,175372502,7,97,31.305336
"1050",45000000,178051587,6.3,117,19.637704
"1051",43000000,154749918,5.6,101,10.411996
"1052",46000000,122126687,7.9,153,88.496873
"1053",45000000,104876233,7.3,122,52.081131
"1054",45000000,90683916,6.9,102,30.816341
"1055",45000000,141220678,5.4,83,35.376971
"1056",45000000,165184237,6.5,103,17.047276
"1057",45000000,131183530,6.5,120,43.815492
"1058",30000000,76669806,7.3,136,23.234651
"1059",45000000,94935764,5.9,89,17.270539
"1060",45000000,136885767,4.7,89,27.684779
"1061",45000000,113916474,5.8,100,26.79781
"1062",40000000,244931766,7,135,37.073127
"1063",120000000,363258859,6.8,95,87.350802
"1064",35000000,74558115,6.6,122,26.134678
"1065",45000000,170362582,5.5,110,16.582709
"1066",45000000,53854588,5.9,135,10.731574
"1067",0,0,6.2,111,2.094151
"1068",45000000,56070433,5.6,95,8.99269
"1069",50000000,104478416,6.6,109,51.742065
"1070",0,0,4.3,93,7.157635
"1071",45000000,148412065,6.1,94,12.06538
"1072",40000000,123494610,6.6,117,44.120328
"1073",45000000,38399961,6.4,112,6.156015
"1074",45000000,0,6.1,111,12.362876
"1075",45000000,0,5.9,96,11.095914
"1076",45000000,82966152,6.2,131,31.856589
"1077",25000000,56422687,6.1,94,24.459948
